Name	TransLife	CurrentLevel	CurrentExp	CurrentExpPercent
gfdfgdfdfg	5	150	0	0
iugluyfkgy	5	150	0	0
NeverÙGiveÙUpÙ2	5	186	12.038554514	27
L·oThñy	5	150	7.101542172	27
TESTNMK1	5	188	18.004893499	15
fdsfsfsdfsdf	5	150	0	0
NeverÙGiveÙUpÙ3	5	185	40.610777241	92
•ThÇnÄ§éc•	5	150	16.927261341	66
hjhgjhgjh	5	150	0	0
C«G¸iÙHµLan	5	180	7.994423249	18
MŞÙN­¬ng	5	181	38.016779382	86
TháNhaiCá1	5	176	40.175627754	44
Céng§ångÙJxViÖt	5	180	0	0
sdfsdfwer	5	150	0	0
weeagwrg	5	150	0	0
123123213	5	150	0	0
ÙÙZETÙÙ	5	161	26.513430138	46
ghghjghsdf	5	150	0	0
335534553443	5	150	0	0
TENNHANVAT	5	180	0	0
ftertret	5	150	0	0
TiCoCo	5	150	0	0
dfgdfgdfg1F	5	150	0	0
rrtwerere	5	150	0	0
§Ü•İt•L«ng	5	166	49.579201583	77
Shaka0612	5	150	3.504e-06	0
G¸iÙM¹iÙD©m	5	180	7.903046699	7
ÙÙNEWÙÙ	5	154	3.049110429	9
thgfhbfghfg5	5	150	0	0
EvaÙCïiÙB¾p	5	180	102.339184237	99
TieuCaiBang	5	2200	0	0
eventÙcuibap	4	185	14.05	24
KiÕm§åMaxx286	5	150	0	0
y7ikyi	5	150	0	0
SGÙChrome	4	150	2.720694049	21
hjghjghj	5	150	0	0
rggrgfge	5	150	0	0
46466565	5	150	0	0
KiÕm§åMaxx423	5	150	0	0
rwerwerwe	5	150	0	0
KûÙNiÖmÙNM	5	166	28.99409358	45
ÙÙABCÙÙ2	5	176	12.469741878	13
6464654	5	150	0	0
ÙÙABCÙÙ4	5	163	34.867459218	60
ÙÙABCÙÙ5	5	162	12.802350777	22
KiÕm§åMaxx523	5	150	0	0
L«iÙÙSa	5	180	20.500010592	46
xxÙHuyÒnÙVòÙxx	4	150	0.516922919	4
Ch¬iÙChoÙVui	4	185	17.590882674	30
T©yÙ§éc	5	150	6.49246564	25
sdgfsdgagg	5	150	0	0
SiªuNh©nXanh	5	150	0	0
dfcvcxvsrgf	5	150	0	0
645645646	5	150	0	0
TommyÙJx	5	150	6.653800000000001e-05	0
ÄKenÄ•§¹i•GiaÙ	5	182	30.628512	29
12d12dqsdq	5	150	0	0
yglyfl	5	150	0	0
ghjghjghjh	5	150	0	0
YoÙ5§écÙ	5	151	29.001422831	90
asdasd	5	150	0	0
KimMaoSuVuong	5	150	0.100302854	0
khuemoxlang	5	180	40.025920144	90
o2oCh­aThÌm§·Døc	0	150	0	0
xexexe12	5	150	31.004432874	96
NeVerMisT	5	151	2.000005784	7
V«ÙDanh	5	190	21.484849304	41
•§¹iÄTh¸nh•	5	190	121.095240039	94
NgaÙMy	5	180	10.001	22
L«iÙ04	5	150	1	3
56a4s56d4asd	5	150	0	0
KiÕm§åMaxx502	5	150	0	0
…B×nhÄLóa…@3	5	168	0.5688081	0
1231321u7	5	150	0	0
…B×nhÄLóa…@1	5	168	21.496837758	33
KiÕm§åMaxx506	5	150	0	0
ChuÈnÙMî	5	150	0	0
asdsasd4444	5	150	0	0
CaiBangBuff3	5	162	32.019996318	91
q®ffe¨dfe	5	150	0	0
ThanhLong	4	150	0.00112	0
h5y5y5	5	150	0	0
djyjytd	5	150	0	0
TuÊnÙH­ng	5	180	12	27
NeVerMisA	5	150	24.763793448	96
Legacy	4	150	0.000317822	0
°•CuångÄL«iÄ@88	4	190	23.24004496	36
a4d5a45sd	5	150	0	0
FGHFGHFGH	5	150	0	0
dffsfqweqwe	5	150	0	0
FanÙVâÙL©mÙXYZ	4	150	1.646589853	12
HGFFGFGF	5	150	0	0
SugerBaby	5	150	8.050199063999999	25
V©nPhiÙD­¬ng	5	180	47.911982103	46
ukuykuyk	5	150	0	0
q­dqadqad	5	150	0	0
5as5d45as4d	5	150	0	0
NeVerMist	5	158	27.792190304	72
ChÕtÙMÊtÙX¸c3	5	150	0	0
TIEULONG	5	168	10.097084584	15
TieuMiuMiu	5	175	72.30568836499999	80
345r3434r	5	150	0	0
46fgddfgdfg	5	150	0	0
ABCNDC	5	165	47.040368595	73
SugarSugar	5	150	0.000211798	0
1q1q1q1q	5	150	0	0
¸4d54q5wef	5	150	0	0
77777i77	5	150	0	0
2342Ìe	5	150	0	0
asdasdasq1	5	150	0	0
131231qw	5	150	0	0
765656fgf	5	150	0	0
TuÙLinhÙ4	5	151	16.005882588	50
thstrh	5	150	0	0
TayTay	0	150	0	0
TuÙLinhÙ2	5	151	16.005876124	50
tgrgrtg	5	150	0	0
yrjkjyki	5	150	0	0
AnhTrai2	4	150	4.000864672	31
GHJGHJS	5	150	0	0
45454dfg3	5	150	0	0
a6s4d4asdfg5	5	150	0	0
ydjtyjydjy	5	150	0	0
0444444444	5	150	0.237968255	0
h5555454	5	150	0	0
B¨ngT©m	5	164	6.406497454	11
1qewdwedw	5	150	0	0
trtrtrrtr	5	150	0	0
2131312	5	150	0	0
•AnhÄChÊpHÕt•	5	155	27.451313926	71
AnhÙBaÙChµÙCóÙ99	5	180	6.685096495	6
eeeeeeewss	5	150	0	0
TiÒnÙ01	5	150	2.909026166	11
12dqwdqwd	5	150	0	0
TlHieub53	5	182	27.030073402	61
q­eqweqweqew	5	150	0	0
yyyyyyyyy	5	150	0	0
57567557	5	150	0	0
LyMacSau1	4	150	6.401231324	50
SHÙ150i	5	150	0	0
ZetÙTY	4	150	0	0
dfgdfgvw	5	150	0	0
ÙÙÙZnat2ÙÙ	5	180	13.000847648	29
rgwerfgerfef	5	150	0	0
rtrtrtr	5	150	0	0
GHJGHGH	5	150	0	0
FGHGFHFGHH	5	150	0	0
111333333	5	152	28.068961761	87
YoÙTr©uÙV·i	5	152	2.000904713	6
B¸ch§éc•XuyªnT©m	5	181	48.697832904	47
rgrtrgretg	5	150	0	0
KiÕm§åMaxx337	5	150	0	0
KiÕm§åMaxx527	5	150	0	0
C«nÙL«n	5	181	23.038060923	52
PhiAMD6	4	150	0.500702431	3
KiÕm§åMaxx322	5	150	0	0
SsSsSsSsSsSs	5	150	0	0
‹HuyÒnTr©n‹	5	192	98.12597991200001	76
LUALAU	5	150	6.526000004	25
P»ngChİu	4	154	9.700131099	75
JxÙTest03	5	152	1.509677687	4
AlaÙNMC	5	150	0	0
tannat3	5	150	3.000107303	11
MrÙKha3	5	150	24.908748836	97
Avalon	4	150	0	0
AnhKgomer	4	150	0	0
fvfvsdscc	5	150	0	0
dfgdfg45sdf235	5	150	0	0
thhertheheh	5	150	0	0
Õdfsdfsdfs	5	150	0	0
eeeeeeeef	5	150	0	0
fdgfdgdfg	5	150	0	0
IronÙManÙIII	5	150	0.226076281	0
NmGiaKy	4	150	0.817517029	6
45345353	5	150	0	0
TriÖuÙMÉn	5	180	54.467873588	53
555555555555	5	150	8.00112	25
ewqrwr	5	150	0	0
afa6fadsfg	5	150	0	0
rtgregrr	5	150	0	0
35345353r34	5	150	0	0
hgertrt5	5	150	0	0
TamGiacvang	5	150	0	0
xcvdv23s1	5	150	0	0
CÇmÙCuÙRaÙBóng	5	162	24.010971183	41
kikilogo	5	150	0	0
qweqwfd	5	150	0	0
rrrrffffffff	5	150	0	0
ChŞÙM­êiÙ5	5	152	8.737749422	27
§ÖÙanhÙBÇu	5	193	19.030064819	36
sdcfsdf	5	150	0	0
KenÙLangÙThang	5	150	2.30017716	8
ghjgh56f	5	150	0	0
VoLyVaiLozz	4	150	0	0
itktyklyto8	5	150	0	0
asdasdasd1w1	5	150	0	0
HoaLong	5	177	60.382137405	67
TrïmÙXãmÙ§Ü	5	164	22.01118729	38
KiÕm§åMaxx388	5	150	0	0
TaoThao	5	190	0.001209882	0
AEÙBIP1	5	150	0	0
BÇuÙTN5	5	188	35.522001495	80
­ewe2dws	5	150	0	0
LASTgaming	4	189	51.988886062	90
NSNDÙDMPD	5	187	6.016329199	13
18cmÙDMPD	5	180	5.000500007	11
•GµÄM¸i•	5	162	51.312926121	89
ÙKenÙQ9	5	150	16.405	64
rfgdfgfgdfg	5	150	0	0
CNCÙNo3	5	166	53.564240156	83
342e23e	5	150	0	0
ttttta5aa5e	5	150	0	0
qweqw1121	5	150	0	0
121212153	5	150	0	0
AnhÙHaiÙCLK	5	151	17.507621	54
KhangHeo	4	150	2.3055e-05	0
4564646	5	150	0	0
hjghjghjghj	5	150	0	0
QUEENÙ17	5	181	15.013804375	34
454tfdrf234qwa	5	150	0	0
eshtjtrsj	5	150	0	0
VoDangzzz	4	150	0.042311191	0
hhhhhhhh	5	150	0	0
nhanca4	5	150	0	0
2423424234	5	150	0	0
I®åBépChép	5	153	21.84054166	85
TMK2515	5	150	5.858047442	22
fvgsfvsf	5	150	0	0
PkÙTãpÙ1	5	150	0.862183751	3
AnhÙN¨mÙSöaÙXe	4	150	1.019803682	7
thiennhan	5	150	3.600106407	14
Galaxy	4	150	0.620673859	4
ÙÙTNDÙTND	0	150	0	0
­dwdwdwdw	5	150	0	0
jkjhkhjk656	5	150	0	0
ChienThan	5	180	9.057731389000001	8
wqqweqwe	5	150	0	0
NhµnÙ5ÙTñi	5	173	1.513844767	1
GFHGFHGFHS	5	150	0	0
5544554	5	150	0	0
12eeeee	5	150	0	0
575888	5	150	0	0
dfgdf54dfcg	5	150	0	0
ghjghjghjhg	5	150	0	0
Bithiennhan	5	150	0.009027462999999999	0
MAYÙTHANGÙGA	4	182	17.94	35
1231231qwqw	5	150	0	0
GoogleÙMeet	5	162	42.646364019	74
fsdfsfs	5	150	0	0
o3oCh­aThÌm§·Døc	5	180	1.6908e-05	0
985398573	5	150	0	0
frgdfgdfgdfe	5	150	0	0
HEMOC5D	5	150	6.007495964	23
CLNamNhi2	4	150	1.8444e-05	0
o0oNgaMio0o	5	180	1.999959151	4
VinhÙSÖÙVD	5	192	12.548427167	24
AiÙHaneda	4	150	0.000315184	0
LastÙGamingÙ	5	150	3.28099597	12
DaTinh	5	150	0.003383017	0
VoDangÙ	5	151	25.019250268	78
PhãÙT­íng	5	150	2.400645331	9
j66566566	5	150	0	0
conchim6	5	150	0	0
dsfgdfgdfg6	5	150	0	0
asdasd2sd212	5	150	0	0
o1oCh­aThÌm§·Døc	5	180	4.3036e-05	0
5656dfgrety645	5	150	0	0
pedai123	0	150	1e-09	0
34534535435	5	150	0	0
grgrgr	5	150	0	0
2312312	5	150	0	0
12312313	5	150	0	0
werfwfwfws	5	150	0	0
HTÙBuomTo	5	150	0	0
rewrerew	5	150	0	0
erfewfef	5	150	0	0
ÙLiÖtÙHáaÙ	5	150	3.129420058	12
ZxzxCBxzxz	5	150	1.10020026	4
rgrtgeret	5	150	0	0
tiki8ltol	5	150	0	0
coco2022	5	150	0	0
ThapTamMui	5	180	0.000361467	0
1111qwqw1	5	150	0	0
fdghdfgfdg	5	150	0	0
gayhdgasdsa	3	152	2.000000009	31
YoÙYoÙYo	5	182	11.006460934	25
hjghjhgjh	5	150	0	0
ThİchÙG¸iÙ§¹iÙS­	5	150	2.008332705	7
GaÙChİchÙXanh	5	150	0	0
ÙÙÙEÙÙÙÙ	4	185	14.05	24
123123qweqw	5	150	0	0
KiÕm§åMaxx394	5	150	0	0
hgjghjghjcvbbn	5	150	0	0
qweqewdasd	5	150	0	0
PhongLinh	4	150	0	0
Optimus	4	150	4.2412e-05	0
¸dsadasdasd	5	150	0	0
Kiemgia2	5	150	5.970136463	23
TeamViewer	5	150	0.005245903	0
weagawg	5	150	0	0
qeqweq2113	5	150	0	0
¸dfsdfsdfws	5	150	0	0
grgrrg	5	150	0	0
hyyyyyyy	5	150	0	0
DFGGHFGHFGHF	5	150	0	0
5454545tfgh	5	150	0	0
erhtrdjy	5	150	0	0
ChiÕnÙThÇnBT	5	180	0	0
wqfwegare	5	150	0	0
1d12d21d12d	5	150	0	0
5656fgfgf	5	150	0	0
NgòÙ§écÙ	5	150	0	0
asfqwrasg	5	160	30	52
qweasfasg	5	160	30	52
M·ÙSiªu	5	2200	0	0
KiÕm§åMaxx397	5	150	0	0
ConLonD48	4	150	0.001318577	0
¸dasdasdasdasd	5	150	0	0
erfwefewf	5	150	0	0
trjdytdjyt	5	150	0	0
23432432432434	5	150	0	0
ehstrhrtd	5	150	0	0
ThÇnMen•§¹iHiÖp	5	177	14.367963208	16
HïngKenÙ1	5	180	1.000018862	0
11www111	5	150	0	0
TiªnThñy	5	151	1.007000014	3
grffdgreg	5	150	0	0
V©nÙPhiD­¬ng	5	180	47.686021112	46
retret45qw1234	5	150	0	0
ÙTigerÙ5	5	187	33.601842938	76
weqeqeqeqweqw	5	150	0	0
7u66u6	5	150	0	0
KimÙC«ÙBæng	5	150	1.600825357	6
dsadasdsadsad	5	150	0	0
234234q12	5	150	0	0
B¹nÙTuæiÙLol	5	166	47.126695901	73
FGHFGHFG111	5	150	0	0
dfcgv5sa	5	150	0	0
ilgilify	5	150	0	0
casidanchuong	5	150	0.015310389	0
B¾tÙÄÙConÙÄÙCäp	5	187	0.001000004	0
CãÙ§écÙNãÙBanh	4	185	29.839531911	51
PkÙTãpÙ3	5	150	0.862215226	3
C¸iÙLzÙG×ÙThÕ	4	185	14.35	24
myyyyyyyyyy	5	180	0	0
VinhÙSee	5	180	0	0
34553453	5	150	0	0
0oVicKyo0	5	2200	0	0
DFDFGDGFDGF	5	150	0	0
xxÙB¹chÙLongÙxx	4	150	0.517015851	4
KiÕm§åMaxx540	5	150	0	0
KiÕm§åMaxx541	5	150	0	0
KiÕm§åMaxx542	5	150	0	0
KiÕm§åMaxx518	5	150	0	0
2424324	5	150	0	0
TNDHoa	4	150	0.003655865	0
KiÕm§åMaxx519	5	150	0	0
ghfghghf	5	150	0	0
KiÕm§åMaxx548	5	150	0	0
KiÕm§åMaxx549	5	150	0	0
KiÕm§åMaxx516	5	150	0	0
KiÕm§åMaxx543	5	150	0	0
AÙDiÙ§µÙPhËt	5	180	11.260402571	10
KiÕm§åMaxx545	5	150	0	0
KiÕm§åMaxx546	5	150	0	0
qweqwqwe	5	150	0	0
TuyDuyen	5	150	0	0
KiÕm§åMaxx514	5	150	0	0
NMBUFF3	5	180	0.007014248	0
NMBUFF2	5	180	0.00805171	0
NMBUFF1	5	180	1.004609799	0
baobeo24	0	150	0	0
••ÙBĞÙÄÙThîhåÙ••	5	173	50.55638693	65
BOYÙ17	5	151	16.502195169	51
eddd56546	5	150	0	0
HEMOCNDC	5	150	6.009266501	23
fgsdfgf	5	150	0	0
edfdf34qw	5	150	0	0
vcbbbbbbbbbbb	3	150	6.006506686	93
KiÕm§åMaxx361	5	150	0	0
EÙNÙDÙGÙAÙMÙEÙ06	5	150	17.501623356	54
KiÕm§åMaxx550	5	150	0	0
gfgrgrgr	5	150	0	0
KiÕm§åMaxx552	5	150	0	0
j67u6u6u6	5	150	0	0
asdadaf	5	150	0	0
qeqweqwe	5	150	0	0
dssdfsdf	5	150	0	0
Kho¸iVîTh»ngB¹n	0	150	0	0
KiÕm§åMaxx558	5	150	0	0
KiÕm§åMaxx557	5	150	0	0
•ThÇnÄT¨ng•	5	150	18.227810154	71
KiÕm§åMaxx559	5	150	0	0
KiÕm§åMaxx554	5	150	0	0
KiÕm§åMaxx553	5	150	0	0
KiÕm§åMaxx556	5	150	0	0
TiÓuÙS­Buff	4	185	12.162157304	21
uygluykuy	5	150	0	0
XeChanh03	5	180	0	0
MrÙ§µm	5	180	19.006740008	43
dsadsadas	5	150	0	0
h5y454554	5	150	0	0
TheÙOne	5	176	71.98617904300001	80
XeChanh02	5	180	0	0
XeChanh01	5	180	4.015001001	3
HETHUYNMC	5	150	6.009079392	23
•SportÄND•	5	150	0	0
uyfkyuk	5	150	0	0
LongÙN§	5	158	4.31509953	11
3333333333	5	191	74.00059424299999	57
3a5s6d456as5d	5	150	0	0
CLBÙÙClone	5	156	2.100011873	5
234e23e23	5	150	0	0
BèL¸oÙ5D	5	152	2.512000044	7
KiÕm§åMaxx522	5	150	0	0
§¹iÙCaÙBĞo	4	190	15.092315386	23
KiÕm§åMaxx520	5	150	0	0
qweqweqwe1	5	150	0	0
KATINAT	5	2200	0	0
KiÕm§åMaxx360	5	150	0	0
ÙAÙDÙAÙM	5	150	0	0
KiÕm§åMaxx529	5	150	0	0
BóÙLiÕm	4	150	5.86	45
TL§aoÙBiÕnTh¸i	4	185	14.29	24
KiÕm§åMaxx528	5	150	0	0
KiÕm§åMaxx525	5	150	0	0
kilkljkl	5	150	0	0
NTdaophu	4	150	0.001008345	0
KiÕm§åMaxx524	5	150	0	0
DoÙNMÙ	4	150	0	0
2342342342346556	5	150	0	0
UJAGAFGFG	5	150	0	0
TLBT02	5	180	16.95274091	16
qweqweqwee	5	150	0	0
xexexe3	5	150	23.003285254	71
a5s4d54asd4141dg	5	150	0	0
xexexe1	5	150	24.003452815	75
ThÊmÙXinh	5	150	0	0
xexexe7	5	150	31.004413125	96
dfsdfsdxc	5	150	0	0
hjhkjk	5	150	0	0
KiÕm§åMaxx369	5	150	0	0
5644t4t5	5	150	0	0
xexexe8	5	150	31.004418056	96
xexexe9	5	150	30.003773975	93
21213213	5	150	0	0
KiÕm§åMaxx531	5	150	0	0
ÙRioÙÙ	5	150	5.3015e-05	0
ereregerregre	5	150	0	0
ConÙLonÙBay	5	150	0.001172691	0
23423ÎÌÎ	5	150	0	0
aaCaica	5	150	0	0
123123aas	5	150	0	0
L«iÙC«ng	5	182	4	9
asdasdasdsd	5	150	0	0
KiÕm§åMaxx538	5	150	0	0
KiÕm§åMaxx537	5	150	0	0
KiÕm§åMaxx536	5	150	0	0
KiÕm§åMaxx535	5	150	0	0
KiÕm§åMaxx534	5	150	0	0
KiÕm§åMaxx533	5	150	0	0
rhtrdrt	5	150	0	0
xeDPK3	5	180	4e-09	0
gbhfgbfg	5	150	0	0
asdadasd	5	150	0	0
KiÕm§åMaxx504	5	150	0	0
1312312	5	150	0	0
DFGDFG	5	150	0	0
qqweqweqwe	5	150	0	0
XeÙT¨ngÙ03	4	187	51.189264599	88
XeÙT¨ngÙ02	4	188	3.000038835	5
XeÙT¨ngÙ01	4	189	46.460458939	80
yhtyuyuyu	5	150	0	0
goodzz	5	150	1.8454e-05	0
iiiiiiiiiiiiiiii	5	150	0	0
B¹chÙV«ÙTh­êng	5	183	7.999526714	18
LyMacSau	0	150	0	0
KiÕm§åMaxx356	5	150	0	0
HongHai	5	150	1.4e-08	0
NhanVatMoi	5	180	3.993197367	9
EÙNÙDÙGÙAÙMÙEÙ04	5	150	17.501621746	54
KiÕm§åMaxx500	5	150	0	0
KiÕm§åMaxx501	5	150	0	0
7u567676	5	150	0	0
KiÕm§åMaxx503	5	150	0	0
12121qwqw1	5	150	0	0
KiÕm§åMaxx505	5	150	0	0
564qw4e	5	150	0	0
KiÕm§åMaxx507	5	150	0	0
KiÕm§åMaxx508	5	150	0	0
KiÕm§åMaxx509	5	150	0	0
BİchÙVòÙTh¸nhÙC«	5	163	26.573351819	46
TMÙBuff	5	180	0	0
IronÙManÙII	5	150	0.200425529	0
LongÙNM	5	158	15.224637227	39
QuaiVat001	5	180	0.2	0
BossBoss	4	150	5.597193179	43
47…•VIP•…@4	5	160	0	0
rggrgrt	5	150	0	0
KiÕm§åMaxx530	5	150	0	0
SèngVª§ªm	4	189	25.497740418	44
34535335	5	150	0	0
Ph­¬ngÙAnh	5	150	0	0
ythytjhty	5	150	0	0
7755654	5	150	0	0
ThikBopMong	5	150	0	0
ÙÙTNDÙÙ	4	150	0.246229307	1
qqweqe1	5	150	0	0
tfgsrdef	5	150	0	0
qweqweqwed	5	150	0	0
weqweqw	5	150	0	0
HáaÙThÇn	5	158	7.921821599	20
MasterThanh	5	150	0	0
KiÕm§åMaxx511	5	150	0	0
KiÕm§åMaxx510	5	150	0	0
KiÕm§åMaxx513	5	150	0	0
KiÕm§åMaxx512	5	150	0	0
KiÕm§åMaxx515	5	150	0	0
2…R­îu•G¹o•VN…	5	150	13.714771325	53
KiÕm§åMaxx517	5	150	0	0
551515151	5	150	0	0
FixxÙFF	5	150	0	0
rwerrr	5	150	0	0
sdfsdvsv	5	150	0	0
qwqeqweq1	5	150	0	0
grgftrtret	5	150	0	0
1231qwe12	5	150	0	0
XeVIP02	5	180	2.029883124	1
ghfghfghhgj	5	150	0	0
sdasfff	5	150	0	0
ThiªnV­¬ngBæng	5	150	13.002093037	40
342424324	5	150	0	0
aloalo	5	150	0	0
q­edqdqedqe	5	150	0	0
LeadÙ125	5	150	24.008018562	75
Ch¬iÙGi¶iÙTrİ	4	150	3.219760999	25
fdgdfg5345	5	150	0	0
AnhÙHaiÙTL	5	151	22.002296338	68
TruongTamPhong	5	150	0	0
VòngTµuÙChill	5	150	17.001572432	53
ÙXeÙ1Ù	4	189	21.633837427	37
ConVanLon	5	155	1.828096108	4
ÄKen•YuMi•Ice•	5	183	32.475202913	31
2342344234	5	150	0	0
LongÙPhaÙThien	5	180	0.103177857	0
­dadada	5	150	0	0
hjghjghjgh6	5	150	0	0
HJJHKHJHJ	5	150	0	0
sadsadasd	5	150	0	0
12s12s2s32	5	150	0	0
33333333	5	150	0.005179853	0
CaoÙL·ng	5	2200	0	0
tvvvvvvvvv	3	150	0.000171263	0
q­qwqwqwqw	5	150	0	0
22as55a2	5	150	0	0
jklh67867	5	150	0	0
Nmbuff	4	150	0	0
a5s4d54a5sd	5	150	0	0
534r334r34	5	150	0	0
45645sd35a2	5	150	0	0
345345r3r34	5	150	0	0
ghfghgfh	5	150	0	0
VaiCaiLin	5	180	0	0
sdffsfs	5	150	0	0
rtrtrtrt	5	150	0	0
B¨ngT©m•C«N­¬ng	5	175	57.269117167	63
VòngÙTµuÙChill	5	181	26.993207003	61
123456a6s54d4asd	5	150	0	0
123123	5	180	0	0
Sh150i	5	150	0	0
D­¬ngÙQu¸	5	150	0	0
QuûÙV­¬ng	5	151	6.242176015	24
XzzCzzX	5	150	9.613326562999999	37
conchim4	5	150	0	0
conchim3	5	150	0	0
BanDamLaySo	5	158	28.100058047	73
conchim5	5	150	0	0
ThikAnHanhKo	5	150	8e-09	0
fasdfsdfsdf	5	150	0	0
conchim2	5	150	0	0
conchim1	5	150	0	0
yjfjtyf	5	150	0	0
ChuyenGiaHoicua	5	160	22.803672505	39
dasdasdqwad12	5	150	0	0
ffffffff	5	150	0	0
t4t54554343	5	150	0	0
conchim7	5	150	0	0
545454545	5	150	0	0
hjghjghjvb	5	150	0	0
cbbbbbbbbbb	5	180	18.016746365	40
72ÙBUFFD	5	150	16.994567677	53
dÊdasasdasda	5	150	0	0
•B¸tÄGiíi•	5	177	55.276793538	61
MaL0ng4	5	150	4.000021605	12
12313aa	5	150	0	0
123123qw1	5	150	0	0
jkhjkjhkgvgf	5	150	0	0
LeGaCy	5	150	0.000227495	0
rdfgewfefe	5	150	0	0
L«iÙ01	5	150	1	3
ConlonBuff4	5	162	31.020259856	88
eeeeeeee232	5	150	0	0
dmmmmmmmmmmmmmm	3	200	0	0
UnInUnIn	5	150	0.200000022	0
23ÎÎe23Ì	5	150	0	0
gfhgfg	5	150	0	0
565dfg45	5	150	0	0
loveNM	5	166	8.814121267000001	13
§¹iÙCæÙ§éc	4	150	0.0005949180000000001	0
CaveÙCaoÙCÊpÙ1	5	150	0	0
ererer	5	150	0	0
234242423	5	150	0	0
KiÕm§åMaxx302	5	150	0	0
regrergeee	5	150	0	0
linh111	5	162	35.106534703	60
DòNgÙNg¸o	4	189	7.989512852	13
ÙÙTLBÙÙ	4	150	0.006160031	0
wrewwe	5	150	0	0
h5566y56	5	150	0	0
hytrhtrhrt	5	150	0	0
Maverick	5	150	1.000147686	3
§¹oÙTÆc	5	156	32.118477165	83
LuciLuci	4	150	0.001203051	0
uuuuuuuuuuy7	5	150	0	0
ZetÙ111	4	190	2.699740071	4
§¹iÙMaÙThÇn	4	150	0.000446583	0
dsadasdas	5	150	0	0
dfsfdswfds	5	150	0	0
234242442	5	150	0	0
tkfyufluyk	5	150	0	0
fghfghfhfg	5	150	0	0
66522ee	5	150	0	0
kevin109	3	150	0	0
trdjyytk	5	150	0	0
HarleyÙQuinn	5	179	13.406	14
VinhÙSÖÙTN	5	190	44.748914715	86
jkjhkhjkmjhj	5	150	0	0
515151515151	5	150	0	0
”•…ThuıÄNga…•”Ù	5	2200	0	0
qwqwqqwdsqw	5	150	0	0
q65w6e5q6w5e	5	150	0	0
KuÙChiÙNguoc	4	150	0.800667372	6
jdytjytdjtd	5	150	0	0
luongdinhhoa	4	150	0.101974087	0
BoyÙnhµÙnghÌo	5	150	0	0
KiÕm§åMaxx331	5	150	0	0
AKAKJa	5	150	0.004628518	0
trtretertwe	5	150	0	0
3a32sd5	5	150	0	0
ThiªnÙPhóc	4	150	8.510559301000001	66
MocMien	5	2010	0	0
maxnhemay	5	150	0	0
54645654	5	150	0	0
AÙB¶nhÙ01	5	150	0	0
BèÙGiµÙGaming	5	150	0.001663826	0
AÙB¶nhÙ03	5	150	0	0
AÙB¶nhÙ02	5	150	0	0
KPOLKLH	5	180	0.000402459	0
1111234234	5	150	0	0
1ÙDemÙ5ÙPhat	5	150	5.133159117	20
dfgdfgdfgdfg	5	150	0	0
fghfgh	5	150	0	0
KiÕm§åMaxx593	5	150	0	0
gretgreer	5	150	0	0
KiÕm§åMaxx598	5	150	0	0
KiÕm§åMaxx582	5	150	0	0
ChóÙTiÓuÙ003	5	150	0	0
xcvbcb5	5	150	0	0
o0oTNo0o	5	150	0	0
SoaiTyKieu	4	151	0.0005801820000000001	0
B¸ch§éc	5	165	28.620207305	44
ewfsefe	5	150	0	0
ChauChiNhuoc	5	156	5.347713953	13
3242342432	5	150	0	0
rgregrg	5	150	0	0
a1sd51adk	5	150	0	0
2222222222234234	5	150	0	0
21312312	5	150	9.000006378	35
y554y6554	5	150	0	0
1234565525	5	150	0	0
72ÙBUFFTDC	5	150	22.996667112	71
34r34r4r34	5	150	0	0
56465jkok	5	150	0	0
42342344	5	150	0	0
NSNDÙNMC	5	181	22.008947224	50
P»ngP»ng	4	154	0.500010008	3
KiÕm§åMaxx591	5	150	0	0
X¨ÙT¨ng	5	164	25.476542478	44
67ythh	5	150	0	0
23423424324	5	150	0	0
phongtran	5	162	53.65271676	93
LamAnLon	5	150	3e-09	0
DongÙTa	0	150	0	0
xexexe11	5	150	31.004424812	96
hrtrtrtrtrtrte	5	150	0	0
fghfghfg1	5	150	0	0
dfgdghh	5	150	0	0
ÙXeÙ2Ù	4	187	35.974823697	62
dfgdfgdfgz	5	150	0	0
T×nhÙKiÕmÙ1	5	152	4.007605233	12
xexexe5	5	150	24.003434445	75
xvideo	5	180	5.001007333	11
Ù1ÙCáiÙ§iÙVÒÙ	0	150	0	0
423e234	5	150	0	0
B¾cÙMinhÙVong	5	150	2.199512285	8
54545er4t5er4t	5	150	0	0
VungÙTauÙReal1	5	180	1.99250134	4
VungÙTauÙVjp1	5	150	1.996500006	6
jhefdishfds	5	150	0	0
§ŞnhÙMÖnhÙPãÙTay	5	180	36.034318734	81
UÙTiªuÙTiªu	5	180	2.3055e-05	0
xexexe2	5	150	24.003443121	75
VinhÙSÖÙNM	5	191	4.000000003	7
§ŞnhÙMÖnhÙAÙVµÙE	5	151	15.022136561	46
GHJGHJGJGH	5	150	0	0
BXÙHoaÙXanhÙ	5	151	10.967949512	42
TLDÙNo1	5	150	0	0
HJKHHJJH	5	150	0	0
qwqwqwqwqwqw	5	150	0	0
rtrrtri	5	150	0	0
TVBHieub58	5	153	13.724179495	42
NeverÙGiveÙUpÙ1	5	191	27.536194137	52
ChiÕnÙT­íng	5	188	19.004000004	43
ThiªnÙ5§	5	153	7.424000596	29
ThiÕuÙL©mÙCon	5	150	0	0
NeverÙGiveÙUpÙ5	5	180	0	0
